scenario_idx,pooled_k25,safety_barrier_k25,safety_barrier_mass_k25,propagation_node_k25,propagation_node_mass_k25,other_k25,other_mass_k25,pooled_k50,safety_barrier_k50,safety_barrier_mass_k50,propagation_node_k50,propagation_node_mass_k50,other_k50,other_mass_k50,pooled_k100,safety_barrier_k100,safety_barrier_mass_k100,propagation_node_k100,propagation_node_mass_k100,other_k100,other_mass_k100
11,0.03977531472824925,0.038976758528039515,0.8815561,0.0007985562002095399,0.07985562,1.9519108508195994e-16,0.03858827,0.05460419198291312,0.0541878379757369,0.8420526,0.0004163540071757321,0.0416354,4.907749380640348e-16,0.11631194,0.0626842621735956,0.06189245990221749,0.7845763,0.0007918022713775829,0.079180226,5.430878120172174e-16,0.13624352
12,0.04014379038271573,0.039365801743695784,0.9222012,0.0007779886390199548,0.077798866,0.0,0.0,0.05497078791062712,0.053997398989586755,0.8268793,0.0009733889210401686,0.09733889,1.9233097740247782e-16,0.075781874,0.11145514589335692,0.08423804400484167,0.7577428,0.001454449993319471,0.14544499,0.02576265189519579,0.09681215
13,0.04024137669999307,0.03947023694414284,0.922886,0.0007711397558502292,0.07711398,0.0,0.0,0.08573787486137403,0.0684808124654627,0.84663975,0.0004046545559563572,0.040465456,0.016852407839954984,0.11289472,0.12333022514760819,0.061483001252935356,0.75813615,0.0009650376001999419,0.09650376,0.06088218629447288,0.14536013
14,0.0723910816044164,0.0715826775899531,0.8797482,0.0008084040144632937,0.0808404,9.43458179676071e-31,0.03941139,0.13382068125842178,0.1332088505562777,0.86036325,0.0006118307021438586,0.06118307,1.9435462823557638e-16,0.078453735,0.13950869374887026,0.0955752477552397,0.7186283,0.0011771365870758405,0.11771365,0.042756309406554734,0.16365808
15,0.04098140862001521,0.04015982473743769,0.87944734,0.0008215838825775204,0.08215839,9.191088794635606e-31,0.038394235,0.08602939529353418,0.08521992724515232,0.8419701,0.0008094680483816766,0.0809468,1.9359915126302511e-16,0.07708305,0.08866273890070202,0.07013850195230993,0.73591316,0.0013806308821158943,0.1380631,0.01714360606627618,0.12602381
16,0.06911779227842552,0.06794951525100554,0.688548,0.0011682770274189867,0.116827704,9.84467949495469e-16,0.19462423,0.07013912786501646,0.06915046927067077,0.68463266,0.000988658594344682,0.09886586,9.963412269471336e-16,0.21650147,0.10965058597502861,0.10018429627670333,0.6931043,0.0009927772262506849,0.09927772,0.00847351247207459,0.2076179
17,0.03975795784569341,0.038953848462284064,0.8421608,0.0008041093834091498,0.080410935,1.9300808811174559e-16,0.07742826,0.040074479881785224,0.039654547420780804,0.82185894,0.000419932461003931,0.041993245,4.878467756658275e-16,0.13614781,0.07766930127654172,0.07640447177286919,0.7452582,0.0012648295036719868,0.12648295,5.433044679775234e-16,0.12825876
18,0.010000000247735636,0.009212707814525363,0.9212708,0.0007872924332102742,0.07872924,0.0,0.0,0.06870855843582001,0.06829396955750791,0.88252085,0.00041458887831171825,0.04145889,3.845336654803233e-16,0.07602033,0.08514569232229713,0.08436442917227238,0.8158372,0.0007812631500243095,0.07812632,4.40427368477972e-16,0.10603642
19,0.039840943783239595,0.03904101087342547,0.9200067,0.000799932909814117,0.07999329,0.0,0.0,0.11496659345046085,0.11417605837555031,0.84333605,0.0007905350749103527,0.07905351,1.9437111572637507e-16,0.07761046,0.10369099808997138,0.09361759591672704,0.78522646,0.0013572583374840737,0.13572584,0.00871614383576027,0.07904766
20,0.06893092088237864,0.06815251512940408,0.92215943,0.0007784057529745536,0.07784058,0.0,0.0,0.05493203528727829,0.05414253452284355,0.82780373,0.0007895007644343552,0.07895008,3.789153394016902e-16,0.09324608,0.09205988847112644,0.09098501285086855,0.77725244,0.001074875620257407,0.10748757,4.86807904477099e-16,0.11526017
21,0.10074386583588871,0.09997339208187687,0.84749454,0.0007704737540116513,0.07704738,1.9088192955506609e-16,0.07545809,0.18628347455641112,0.11558821959919989,0.76694465,0.0005867206177900512,0.058672063,0.07010853433942117,0.17438334,0.17585929668197,0.08641867087395814,0.70737183,0.0007806302190766263,0.078063026,0.08865999558893524,0.2145651
22,0.040369423940682575,0.0395941774753123,0.9224754,0.0007752464653702802,0.07752465,0.0,0.0,0.10168271358480352,0.08453273160515128,0.88406503,0.00040713248450601055,0.040713247,0.016742849495146234,0.07522172,0.1203487348790182,0.08499143288334145,0.77840376,0.0010636954396709623,0.10636954,0.03429360655600579,0.115226604
23,0.35898738693060944,0.3581930818023296,0.72358525,0.0007943051282796498,0.07943051,1.9448765115989762e-16,0.19698432,0.33340026732125055,0.2795218987023921,0.7027804,0.0011822153103109444,0.11822153,0.05269615330854758,0.17899801,0.25659519473023307,0.20163898069363662,0.66372544,0.00128359888940857,0.12835988,0.05367261514718785,0.20791459
24,0.040168968440313896,0.0393748832399704,0.8817679,0.0007940852003435008,0.07940852,9.293873790440582e-31,0.038823605,0.03999973987420781,0.03958299348362211,0.8238935,0.0004167463905852163,0.04167464,4.834200308411009e-16,0.13443187,0.0939974164182273,0.08459183240459983,0.7842314,0.0008841411442792778,0.08841412,0.008521442869348196,0.1273545
25,0.07104782453480304,0.07026307811305382,0.8824343,0.0007847464217492205,0.07847464,9.357911696497699e-31,0.03909111,0.11672866685360664,0.11576066520084201,0.84499073,0.0009680016527645163,0.09680016,9.42875489383884e-17,0.0582091,0.13813371565894295,0.09408897736457938,0.73906666,0.0013591361007520095,0.13591361,0.042685602193611547,0.1250197
26,0.008032758139315916,0.007232017720183079,0.72320175,0.0008007404191320397,0.08007404,7.969863202434828e-16,0.19672418,0.0386536006365609,0.038240772977636846,0.760184,0.0004128276589232468,0.041282766,8.046733072789667e-16,0.1985332,0.06914742119680645,0.06864641945138751,0.7325071,0.000501001745417929,0.05010017,9.956516412946568e-16,0.2173927
27,0.008863114208634951,0.008097479593405354,0.80974793,0.0007656346152290237,0.076563455,5.750707724653916e-16,0.11368853,0.038057816375649374,0.03690096004496617,0.71238893,0.0011568563306824388,0.115685634,7.732575824289397e-16,0.1719255,0.06813561417910842,0.06714586044216124,0.69768894,0.0009897537369463081,0.098975375,8.840857964609512e-16,0.20333561
28,0.07032535557028312,0.06952850319990354,0.8828508,0.0007968523703795757,0.07968523,8.968365971560377e-31,0.037463848,0.1316442251440891,0.13103877762773525,0.8634011,0.0006054475163535898,0.06054475,2.8536479011726633e-16,0.07605411,0.09587231695166691,0.09442140592309448,0.7582879,0.0014509110285721143,0.1450911,3.403408786700855e-16,0.096621044
29,0.0705482342344633,0.06975091747958093,0.8820028,0.0007973167548823729,0.07973167,9.160285111284971e-31,0.03826556,0.10110231530040341,0.10068799735027328,0.84314847,0.00041431795012972087,0.041431796,3.8797976395227704e-16,0.11541968,0.08736445023281797,0.08657988954166106,0.813284,0.0007845606911565244,0.078456074,3.964502618813863e-16,0.108260006
30,0.04050310047264891,0.03971954155428667,0.92164415,0.0007835589183622469,0.07835589,0.0,0.0,0.06998650616445243,0.0693889873783472,0.82612985,0.0005975187861048486,0.059751876,3.7984451469279124e-16,0.11411826,0.1301607665442337,0.06925844944924735,0.73847175,0.0011650595371083571,0.11650595,0.05973725755787797,0.14502212
31,0.04069636578816624,0.03990959848002236,0.92132324,0.0007867673081438732,0.07867673,0.0,0.0,0.06973982140065847,0.06932729248047852,0.844968,0.0004125289201796725,0.041252892,2.872054910195189e-16,0.11377914,0.10565720395197238,0.06214447434581079,0.7578495,0.0011624804403424116,0.11624804,0.04235024916581919,0.12590238
32,0.229046515757468,0.228644209904543,0.84250045,0.0004023058529248219,0.040230587,2.0390940698653567e-16,0.117268994,0.25436098179730765,0.18360294903168653,0.7838656,0.00039840375272064506,0.039840374,0.0703596290129005,0.17629401,0.22950508196722613,0.17489197385044258,0.762551,0.0005922966671076714,0.05922967,0.05402081144967587,0.17821936
