trial_id,condition,speed,delay_ms,offset_m,seed,rescue_c1,rescue_c2,c3_fault,speed_mps,config_sha256,initial_gap_m,t_start_s,perception_ok,planner_ok,monitor_ok,controller_ok,no_fault_flags,all_pass,nan_or_unstable,label,ordered_events,margin_breach,t_mismatch_s,trigger_t_s,breach_start_t_s,positive_cmd_during_delay,pos_cmd_runs_json,min_margin_m,peak_contact_force_n,gate_violations,first_gate_violation_t_s,reconciliation_logged,c3_fault_start_t_s,t_final_s,baseline_trigger_t_s,stop_latency_s
T2251,C4,0.3,100,0.0,2001,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969467920998143,0.08814898057116742,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5969467920998144,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2252,C4,0.3,100,0.0,2002,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8155503742941208,0.11842844910122304,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6155503742941209,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2253,C4,0.3,100,0.0,2003,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7917851899824734,0.11524635688352662,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5917851899824733,0,1,0.10000000000000007,False,,0.10200000000000008,2.121999999999988,-2.019999999999988
T2254,C4,0.3,100,0.0,2004,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8056081206603932,0.09163625115989077,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6056081206603932,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2255,C4,0.3,100,0.0,2005,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8087098800885579,0.09935483591218101,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.608709880088558,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2256,C4,0.3,100,0.0,2006,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8148790546334592,0.10236286484297535,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6148790546334593,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2257,C4,0.3,100,0.0,2007,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.810394875271181,0.09929178544331645,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.610394875271181,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2258,C4,0.3,100,0.0,2008,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8158063004135472,0.10743808115605875,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6158063004135472,0,1,0.10000000000000007,False,,0.10200000000000008,2.201999999999979,-2.099999999999979
T2259,C4,0.3,100,0.0,2009,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7884783102283679,0.10405825161735721,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5884783102283679,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2260,C4,0.3,100,0.0,2010,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7897396498151904,0.10337277553749558,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5897396498151903,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2261,C4,0.3,100,0.0,2011,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8099000000367622,0.09007591927072212,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6099000000367623,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2262,C4,0.3,100,0.0,2012,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789512751771736,0.08292894093741042,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.589512751771736,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2263,C4,0.3,100,0.0,2013,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7908453791260267,0.09047304222016159,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5908453791260266,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2264,C4,0.3,100,0.0,2014,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8167433611245867,0.10857002910916988,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6167433611245867,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2265,C4,0.3,100,0.0,2015,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8001628881859826,0.08889580491419458,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6001628881859826,0,1,0.10000000000000007,False,,0.10200000000000008,2.121999999999988,-2.019999999999988
T2266,C4,0.3,100,0.0,2016,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6186875540037775,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2267,C4,0.3,100,0.0,2017,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6176770917924781,0,1,0.10000000000000007,False,,0.10200000000000008,2.201999999999979,-2.099999999999979
T2268,C4,0.3,100,0.0,2018,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5994961317005199,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2269,C4,0.3,100,0.0,2019,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.785787985588478,0.09768854383740702,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.585787985588478,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2270,C4,0.3,100,0.0,2020,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7987323017328916,0.10057368924581626,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5987323017328916,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2271,C4,0.3,100,0.0,2021,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8102779131173867,0.11765527465844795,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6102779131173868,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2272,C4,0.3,100,0.0,2022,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789897042538104,0.08371960246701945,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.589897042538104,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2273,C4,0.3,100,0.0,2023,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7835221781905114,0.08881760177349057,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5835221781905113,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2274,C4,0.3,100,0.0,2024,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8070332535192514,0.0885729280495303,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6070332535192513,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2275,C4,0.3,100,0.0,2025,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8197783122067105,0.09528038963668592,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6197783122067104,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2276,C4,0.3,100,0.0,2026,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7871573925470174,0.10559652662860619,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5871573925470175,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2277,C4,0.3,100,0.0,2027,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7803202184162308,0.09543530203540339,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5803202184162308,0,1,0.10000000000000007,False,,0.10200000000000008,2.0619999999999945,-1.9599999999999944
T2278,C4,0.3,100,0.0,2028,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954700926092027,0.10370226895769075,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5954700926092027,0,1,0.10000000000000007,False,,0.10200000000000008,2.121999999999988,-2.019999999999988
T2279,C4,0.3,100,0.0,2029,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8119647070605372,0.0815364767823116,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6119647070605372,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2280,C4,0.3,100,0.0,2030,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7958523197198362,0.11224317685757487,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5958523197198362,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2281,C4,0.3,100,0.0,2031,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7954243525546194,0.10119909925680591,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5954243525546195,0,1,0.10000000000000007,False,,0.10200000000000008,2.121999999999988,-2.019999999999988
T2282,C4,0.3,100,0.0,2032,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8006693967560362,0.10449057070516544,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6006693967560361,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2283,C4,0.3,100,0.0,2033,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7834350532004981,0.10716253948526198,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5834350532004982,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2284,C4,0.3,100,0.0,2034,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7821556515010136,0.11161165316890741,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5821556515010136,0,1,0.10000000000000007,False,,0.10200000000000008,2.0819999999999923,-1.9799999999999922
T2285,C4,0.3,100,0.0,2035,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.786803986032521,0.11249397853681042,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5868039860325209,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2286,C4,0.3,100,0.0,2036,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8189342653395623,0.09613438368255466,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6189342653395622,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2287,C4,0.3,100,0.0,2037,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8159728042300509,0.09244486982705116,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.615972804230051,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2288,C4,0.3,100,0.0,2038,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8063500029495926,0.11939689460506749,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6063500029495925,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2289,C4,0.3,100,0.0,2039,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8047207709297616,0.11654742399412817,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6047207709297615,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2290,C4,0.3,100,0.0,2040,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8075192745553561,0.1065864587383118,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6075192745553561,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2291,C4,0.3,100,0.0,2041,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8031992535154745,0.1137972150723407,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6031992535154744,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2292,C4,0.3,100,0.0,2042,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8013387209429204,0.091730331449849,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6013387209429204,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2293,C4,0.3,100,0.0,2043,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8135382964035414,0.0959499303061809,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6135382964035414,0,1,0.10000000000000007,False,,0.10200000000000008,2.1619999999999835,-2.0599999999999836
T2294,C4,0.3,100,0.0,2044,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7981601245650586,0.11508817293127488,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5981601245650585,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2295,C4,0.3,100,0.0,2045,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8166431408284712,0.09936367038267789,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6166431408284712,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2296,C4,0.3,100,0.0,2046,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969185989000994,0.08144839043107538,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5969185989000994,0,1,0.10000000000000007,False,,0.10200000000000008,2.121999999999988,-2.019999999999988
T2297,C4,0.3,100,0.0,2047,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994740886644331,0.101324323110639,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5994740886644332,0,1,0.10000000000000007,False,,0.10200000000000008,2.1419999999999857,-2.039999999999986
T2298,C4,0.3,100,0.0,2048,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8111374456800007,0.11535144758690304,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.6111374456800007,0,1,0.10000000000000007,False,,0.10200000000000008,2.1819999999999813,-2.0799999999999814
T2299,C4,0.3,100,0.0,2049,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.794105495830023,0.0975304332757739,True,True,True,True,True,True,False,CONTAINED,False,False,0.10200000000000008,0.10200000000000008,,False,[],0.5941054958300229,0,1,0.10000000000000007,False,,0.10200000000000008,2.10199999999999,-1.99999999999999
T2300,C4,0.3,150,0.0,2000,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8030054527543055,0.10625698437171549,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.6018134527543055,0,4,0.1500000000000001,False,,0.18200000000000013,2.1419999999999857,-1.9899999999999856
T2301,C4,0.3,150,0.0,2001,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7969467920998143,0.08814898057116742,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.5942547920998142,0,5,0.1500000000000001,False,,0.19200000000000014,2.10199999999999,-1.94999999999999
T2302,C4,0.3,150,0.0,2002,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8155503742941208,0.11842844910122304,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.6143583742941208,0,4,0.1500000000000001,False,,0.18200000000000013,2.1819999999999813,-2.029999999999981
T2303,C4,0.3,150,0.0,2003,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7917851899824734,0.11524635688352662,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.5905931899824735,0,4,0.1500000000000001,False,,0.18200000000000013,2.121999999999988,-1.9699999999999878
T2304,C4,0.3,150,0.0,2004,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8056081206603932,0.09163625115989077,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.602916120660393,0,5,0.1500000000000001,False,,0.19200000000000014,2.1419999999999857,-1.9899999999999856
T2305,C4,0.3,150,0.0,2005,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8087098800885579,0.09935483591218101,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.6060178800885578,0,5,0.1500000000000001,False,,0.19200000000000014,2.1419999999999857,-1.9899999999999856
T2306,C4,0.3,150,0.0,2006,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8148790546334592,0.10236286484297535,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.6136870546334592,0,4,0.1500000000000001,False,,0.18200000000000013,2.1819999999999813,-2.029999999999981
T2307,C4,0.3,150,0.0,2007,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.810394875271181,0.09929178544331645,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.6077028752711808,0,5,0.1500000000000001,False,,0.19200000000000014,2.1619999999999835,-2.0099999999999834
T2308,C4,0.3,150,0.0,2008,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8158063004135472,0.10743808115605875,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.6146143004135471,0,4,0.1500000000000001,False,,0.18200000000000013,2.201999999999979,-2.049999999999979
T2309,C4,0.3,150,0.0,2009,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7884783102283679,0.10405825161735721,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.5872863102283679,0,4,0.1500000000000001,False,,0.18200000000000013,2.10199999999999,-1.94999999999999
T2310,C4,0.3,150,0.0,2010,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7897396498151904,0.10337277553749558,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.5885476498151905,0,4,0.1500000000000001,False,,0.18200000000000013,2.10199999999999,-1.94999999999999
T2311,C4,0.3,150,0.0,2011,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8099000000367622,0.09007591927072212,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.6072080000367621,0,5,0.1500000000000001,False,,0.19200000000000014,2.1419999999999857,-1.9899999999999856
T2312,C4,0.3,150,0.0,2012,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.789512751771736,0.08292894093741042,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.5868207517717359,0,5,0.1500000000000001,False,,0.19200000000000014,2.10199999999999,-1.94999999999999
T2313,C4,0.3,150,0.0,2013,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7908453791260267,0.09047304222016159,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.5881533791260265,0,5,0.1500000000000001,False,,0.19200000000000014,2.0819999999999923,-1.9299999999999922
T2314,C4,0.3,150,0.0,2014,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8167433611245867,0.10857002910916988,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.6155513611245866,0,4,0.1500000000000001,False,,0.18200000000000013,2.1819999999999813,-2.029999999999981
T2315,C4,0.3,150,0.0,2015,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8001628881859826,0.08889580491419458,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.5974708881859825,0,5,0.1500000000000001,False,,0.19200000000000014,2.121999999999988,-1.9699999999999878
T2316,C4,0.3,150,0.0,2016,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.8186875540037776,0.09358703521697766,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.6159955540037774,0,5,0.1500000000000001,False,,0.19200000000000014,2.1819999999999813,-2.029999999999981
T2317,C4,0.3,150,0.0,2017,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.817677091792478,0.10139056452629175,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.1220000000000001, 0.16000000000000011)]",0.616485091792478,0,4,0.1500000000000001,False,,0.18200000000000013,2.201999999999979,-2.049999999999979
T2318,C4,0.3,150,0.0,2018,True,False,False,0.3,0bf3f0351d8e1622160b94b835b555fc6ffc44b79a077c2a4b6276e96c8d55e9,0.7994961317005199,0.08716973069253682,True,True,True,True,True,True,False,CONTAINED,False,False,0.1520000000000001,0.1520000000000001,,False,"[(0.10200000000000008, 0.16000000000000011)]",0.5968041317005197,0,5,0.1500000000000001,False,,0.19200000000000014,2.10199999999999,-1.94999999999999
