"doc_id","dominant_topic","max_prob"
2885,1,0.704553098410629
2888,5,0.633021698589447
2891,9,0.449665497091383
2894,5,0.832374153468764
2896,4,0.203135016558077
2898,11,0.497831778847781
2900,6,0.614034433963301
2901,4,0.243724250031972
2907,4,0.840566019255899
2909,7,0.546875061347461
2912,6,0.34878506916289
2919,9,0.406691278754232
2921,5,0.38971808976959
2922,1,0.990694456353527
2923,4,0.621603714051267
2924,1,0.894306337533287
2931,5,0.505147435626288
2934,1,0.625893110983468
2940,7,0.231017445455839
2945,11,0.835564736901193
2948,11,0.645356061069103
2949,4,0.571963923647202
2952,1,0.752283533315753
2953,5,0.332166811919231
2956,6,0.424927471078605
2957,7,0.657350650980672
2959,5,0.722195611454486
2960,4,0.646042177432371
2963,5,0.935552793651094
2964,1,0.665011090868691
2969,8,0.63290684799054
2970,5,0.542586503549645
2974,1,0.285883619032705
2978,11,0.519375191442869
2979,11,0.772402119657796
2981,1,0.945905697472312
2985,5,0.579218821466852
2990,11,0.46450277271216
2991,4,0.641235841748074
2992,1,0.409605056224838
2998,1,0.69216282036912
3002,2,0.773310292564236
3004,7,0.640895810485487
3005,1,0.586575148728868
3007,9,0.482711022326404
3008,7,0.563274932987089
3022,1,0.391059158109077
3023,1,0.347000718507644
3027,4,0.354620662502186
3036,7,0.620021599468261
3038,7,0.806383608489591
3040,1,0.915853172656583
3041,4,0.506243919756188
3044,10,0.436959906760928
3045,5,0.768294441863164
3046,1,0.708240677801716
3047,1,0.372832023020088
3048,1,0.563988916632357
3054,2,0.297424583562023
3055,11,0.252544601001441
3057,5,0.712031913001641
3059,7,0.535604284888416
3061,5,0.933577482141532
3063,11,0.809921254576174
3066,4,0.614587357528888
3069,11,0.744046930632492
3070,5,0.614538596577959
3073,4,0.872514357221477
3075,1,0.625929639111625
3076,7,0.785444912618898
3077,7,0.762908133373268
3079,2,0.354074878846709
3094,12,0.391969488509021
3100,6,0.81230407959016
3107,1,0.3969046303603
3109,9,0.785023681888796
3111,5,0.277235369052107
3112,1,0.2730114888926
3116,11,0.888469963923898
3117,10,0.54438772316939
3120,9,0.294892071832906
3122,12,0.287562761235076
3124,4,0.442173206143473
3127,1,0.575372723414635
3135,4,0.693603840543784
3139,5,0.689860413098746
3145,1,0.687800547731994
3151,11,0.329775002842503
3157,12,0.27881989376182
3159,6,0.689574330246182
3164,9,0.363549355591296
3169,7,0.825654103606473
3174,5,0.738145410629339
3178,1,0.728278829233534
3179,4,0.702350644627032
3182,1,0.411818181125069
3183,11,0.905325010227557
3185,1,0.764967962397483
3188,7,0.779330783326276
3195,4,0.690970732245154
3197,7,0.718197356521863
3199,2,0.360979667534103
3201,12,0.444377358079334
3203,2,0.297424583562023
3205,12,0.426092358428757
3209,4,0.926665176933794
3211,2,0.752778514630009
3212,7,0.458478076171583
3215,11,0.756076342804531
3222,9,0.359461274019882
3224,6,0.505512732304501
3228,11,0.815246652359048
3229,4,0.37387980909708
3230,7,0.386509835715919
3239,6,0.544101272029618
3240,7,0.85224963490697
3243,7,0.604809576420274
3246,1,0.297182137982326
3248,3,0.638596644846657
3250,5,0.741702051027125
3251,5,0.338559450093095
3258,9,0.410842945999287
3269,4,0.313492036773028
3271,1,0.715960286522071
3273,7,0.410312523906264
3274,1,0.499565499933065
3279,11,0.791425047407365
3280,3,0.220437455290487
3281,4,0.636964200520925
3282,10,0.546388506903193
3283,4,0.418263772633602
3285,1,0.335787031632563
3288,11,0.738662498030851
3289,4,0.426217395002875
3290,3,0.308707041531801
3292,11,0.435831549116691
3293,4,0.710503847637696
3294,9,0.466848101182577
3295,1,0.744228659785413
3296,4,0.408691740247049
3297,11,0.453049604776314
3298,1,0.550670760635703
3304,9,0.411107383567188
3311,9,0.466792070824503
3315,11,0.821905799612098
3323,1,0.675333348279284
3324,7,0.748831593220495
3337,7,0.631834759811921
3340,1,0.446444558189755
3345,11,0.685709852675719
3349,4,0.370105709795076
3353,11,0.611509559532764
3356,1,0.388634703064199
3357,4,0.418783428437316
3359,11,0.550138694570566
3363,6,0.362457173260329
3366,5,0.753685958551621
3370,7,0.744085153313675
3373,7,0.882017762733066
3374,11,0.361440611432753
3378,4,0.418055165542747
3382,11,0.754006006245742
3388,11,0.651401754054766
3390,1,0.471195151732714
3394,5,0.492089005239478
3398,12,0.269683722584825
3399,5,0.801890231781985
3404,4,0.791686799570162
3415,9,0.399662499808025
3417,7,0.767184037388118
3418,6,0.319115297564499
3422,12,0.30465471843101
3426,11,0.63435334793945
3428,7,0.780991899565325
3431,12,0.334517004012312
3434,5,0.669544397057169
3436,1,0.690214923798044
3438,11,0.314071542118663
3446,5,0.873301375113989
3449,1,0.749633938588557
3450,7,0.954972672866076
3454,11,0.565340517792662
3456,4,0.39615400623713
3458,12,0.401883299984955
3459,12,0.299284341499259
3461,7,0.776002376796715
3464,5,0.345219185531377
3476,8,0.501349394495183
3479,7,0.474701955800254
3484,11,0.511212253688938
3489,9,0.405590350799226
3491,9,0.508238691246429
3496,10,0.278145926814215
3498,11,0.983955635304639
3505,10,0.320159718520672
3506,9,0.491900959803533
3507,8,0.547427838590259
3509,8,0.583307392315683
3512,8,0.806588079801989
3515,9,0.345216559871524
3518,6,0.62049443279395
3525,7,0.296959169982955
3528,7,0.477577208467838
3534,7,0.886546546347747
3537,8,0.376413627929008
3541,5,0.693916279086159
3542,1,0.32280666722656
3546,4,0.600187261707084
3550,1,0.405552233865532
3554,4,0.53121163952139
3559,11,0.589634215967342
3560,1,0.521313500389865
3561,1,0.544057497682434
3565,1,0.696018407056648
3570,9,0.391591009882002
3571,3,0.246201397412561
3573,12,0.379551147085993
3575,11,0.805148818951189
3576,7,0.867346844017348
3577,7,0.820639265124017
3578,9,0.315886960581289
3579,5,0.921745932056139
3580,4,0.367403250418094
3581,6,0.410753016407671
3582,4,0.558917537591874
3585,7,0.91930236655235
3588,11,0.573860117374797
3589,5,0.933636495588163
3590,4,0.376211209779413
3595,11,0.393427316309543
3596,6,0.684250074453145
3599,7,0.559659755633059
3602,5,0.616968393569392
3603,11,0.389609850341565
3604,7,0.546265191701488
3610,1,0.49969003388517
3616,4,0.644020605187861
3625,8,0.38762325457218
3630,7,0.333754739013493
3631,3,0.269550197623305
3638,3,0.286756169326318
3641,7,0.60735892331252
3642,7,0.458310993738003
3643,4,0.354574830243475
3647,7,0.388060935274856
3653,12,0.6815444647672
3654,4,0.592207861451738
3658,8,0.77343031878708
3670,1,0.722701716593948
3673,7,0.963510905906786
3677,7,0.623094758882033
3678,6,0.314667318897982
3680,9,0.461329290217734
3681,4,0.414218580902547
3684,1,0.289057750594674
3686,11,0.635979255538431
3687,7,0.91062528115765
3692,11,0.63484181488241
3693,4,0.434915747698653
3694,11,0.52940535463289
3698,11,0.788306701995039
